(log)saleprice,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log(GrLivArea),GrLivArea
12.01070726,1625,20,RL,13008,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,564,0,318,882,GasA,TA,Y,882,0,0,0,0,1,0,2,1,TA,5,Typ,0,1,502,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,6.782192056,882
12.01077004,1626,20,RL,10200,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,844,0,590,1434,GasA,TA,Y,1434,0,0,1,0,2,0,4,1,TA,7,Typ,1,2,528,Y,80,21,0,0,0,0,0,6,2009,WD,Normal,7.268223021,1434
12.01059428,1627,60,RL,10179,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,847,0,98,945,GasA,Ex,Y,945,663,0,0,0,2,1,3,1,TA,7,Typ,1,2,470,Y,252,30,0,0,0,0,0,7,2009,WD,Normal,7.38274645,1608
12.01048818,1628,60,RL,11792,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,850,0,158,1008,GasA,Ex,Y,1008,1275,0,0,0,2,1,4,1,Gd,9,Typ,1,3,632,Y,120,46,0,0,0,0,0,8,2009,WD,Normal,7.733245647,2283
12.01092879,1629,80,RL,8400,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,284,0,100,384,GasA,Gd,Y,958,670,0,0,0,2,1,3,1,TA,7,Typ,1,2,390,Y,48,72,0,0,0,0,490,6,2009,WD,Normal,7.395107547,1628
12.01159815,1630,120,RL,7296,Pave,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1965,0,243,2208,GasA,Ex,Y,2522,0,0,1,0,2,0,1,1,Gd,8,Typ,1,2,564,Y,182,57,0,0,0,0,0,11,2009,WD,Normal,7.832807517,2522
12.01066816,1631,120,RL,7380,Pave,IR1,Lvl,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,TA,TA,PConc,341,0,1077,1418,GasA,Ex,Y,1478,0,0,1,0,2,0,2,1,TA,5,Typ,0,2,495,Y,168,43,0,0,0,0,0,7,2009,WD,Normal,7.298445102,1478
12.01083776,1632,120,RL,8013,Pave,IR1,Lvl,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,741,0,846,1587,GasA,Ex,Y,1734,0,0,1,0,2,0,2,1,Gd,6,Typ,0,2,528,Y,52,50,0,0,0,0,0,9,2009,WD,Normal,7.458186157,1734
12.01109866,1633,80,RL,8923,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,189,0,195,384,GasA,Gd,Y,751,631,0,0,0,2,1,3,1,TA,7,Typ,1,2,396,Y,256,0,0,0,0,0,0,2,2009,WD,Normal,7.231287004,1382
12.01044323,1634,60,RL,7500,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,476,0,476,952,GasA,Gd,Y,952,684,0,1,0,2,1,3,1,TA,7,Typ,1,2,440,Y,0,84,0,0,0,0,0,10,2009,WD,Normal,7.400009517,1636
12.01057144,1635,60,RL,8803,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,600,0,107,707,GasA,Gd,Y,707,809,0,1,0,2,1,3,1,Gd,7,Typ,1,2,409,Y,0,46,0,0,0,0,0,7,2009,WD,Normal,7.323830566,1516
12.01096317,1636,20,RL,7250,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,1181,1181,GasA,Ex,Y,1190,0,0,0,0,2,0,3,1,Gd,6,Typ,1,2,430,Y,0,21,0,0,0,0,0,11,2009,WD,Normal,7.081708586,1190
12.01089974,1637,60,RL,11900,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,TA,TA,PConc,400,0,722,1122,GasA,Ex,Y,946,988,0,1,0,2,1,3,1,TA,6,Typ,1,2,567,P,0,176,0,0,200,0,0,7,2009,WD,Normal,7.567345676,1934
12.01098435,1638,60,RL,13250,Pave,IR1,Lvl,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0,0,832,832,GasA,TA,Y,1154,896,0,0,0,2,1,4,1,Gd,8,Typ,1,2,529,Y,192,192,0,0,0,0,0,5,2009,WD,Abnorml,7.625595072,2050
12.0109807,1639,20,RL,10928,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,363,0,1064,1427,GasA,TA,Y,1671,0,0,0,0,2,0,3,1,TA,7,Typ,1,2,484,Y,252,55,0,0,0,0,0,8,2009,WD,Normal,7.421177529,1671
12.01141793,1640,60,RL,12388,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1991,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,602,0,441,1043,GasA,TA,Y,1539,1134,0,0,0,2,1,4,1,Gd,9,Typ,1,2,441,Y,178,84,0,0,0,0,0,8,2009,WD,Normal,7.890956716,2673
12.0116357,1641,20,RL,11088,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,832,0,308,1140,GasA,Gd,Y,1707,0,0,0,0,2,0,3,1,TA,7,Typ,1,2,479,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,7.442492723,1707
12.01222136,1642,60,FV,7000,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,622,0,304,926,GasA,Ex,Y,1016,868,0,1,0,2,1,3,1,Ex,7,Typ,1,2,581,Y,0,35,0,0,0,0,0,6,2009,WD,Normal,7.541152455,1884
12.01241216,1643,60,FV,7500,Pave,Reg,Lvl,Inside,Gtl,Somerst,RRNn,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1058,1058,GasA,Ex,Y,1058,816,0,0,0,2,1,3,1,Gd,7,Typ,1,2,588,Y,0,134,0,0,0,0,0,3,2009,WD,Normal,7.535830463,1874
12.01064937,1644,60,FV,8470,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,225,276,471,972,GasA,Ex,Y,972,839,0,0,0,2,1,3,1,Gd,7,Typ,1,2,565,Y,225,48,0,0,0,0,0,10,2009,WD,Normal,7.501634458,1811
12.01091498,1645,20,RL,9373,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,5,7,1975,1975,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1333,168,120,1621,GasA,TA,Y,1621,0,0,1,0,2,0,3,1,TA,7,Typ,2,2,478,Y,0,0,0,0,490,0,0,6,2009,WD,Normal,7.390798522,1621
12.01145622,1646,20,RL,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,888,0,228,1116,GasA,Ex,Y,1116,0,0,1,0,2,0,3,1,TA,6,Typ,1,2,528,Y,0,0,0,0,0,0,0,4,2009,WD,Normal,7.017506143,1116
12.01155469,1647,20,RL,11050,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,636,0,540,1176,GasA,Fa,Y,1193,0,0,0,0,2,0,3,1,TA,5,Typ,1,2,506,Y,40,0,0,0,0,0,0,8,2009,WD,Normal,7.084226422,1193
12.01143486,1648,20,RL,7830,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0,0,1180,1180,GasA,TA,Y,1180,0,0,0,0,1,1,2,1,TA,6,Typ,0,2,477,Y,0,45,0,0,0,0,0,3,2009,COD,Normal,7.073269717,1180
12.01092819,1649,20,RL,8510,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,500,0,543,1043,GasA,Ex,Y,1050,0,0,1,0,1,1,3,1,TA,6,Typ,0,1,336,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,6.956545443,1050
12.01129226,1650,20,RL,7038,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,726,0,138,864,GasA,TA,Y,864,0,0,1,0,1,0,3,1,TA,5,Typ,0,2,576,Y,210,0,0,0,0,0,0,9,2009,WD,Abnorml,6.761572769,864
12.01163031,1651,20,RL,9000,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,240,0,624,864,GasA,Gd,Y,864,0,0,0,0,1,0,3,1,TA,5,Typ,0,2,576,Y,200,0,0,0,0,0,0,7,2009,WD,Normal,6.761572769,864
12.01104242,1652,160,RM,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,254,0,229,483,GasA,TA,Y,483,504,0,1,0,1,1,2,1,TA,5,Typ,0,1,264,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,6.894670039,987
12.01048036,1653,160,RM,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,110,294,79,483,GasA,TA,Y,483,504,0,1,0,1,1,2,1,TA,5,Typ,0,1,288,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,6.894670039,987
12.01078617,1654,160,RL,2308,Pave,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,306,0,498,804,GasA,TA,Y,804,744,0,0,0,2,1,3,1,TA,7,Typ,1,2,440,Y,108,0,0,0,0,0,0,9,2009,WD,Normal,7.344719054,1548
12.01071087,1655,120,RL,2280,Pave,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,435,622,0,1057,GasA,TA,Y,1055,0,0,0,1,2,0,2,1,TA,4,Typ,1,2,440,Y,0,27,0,0,0,0,0,8,2009,WD,Normal,6.961296046,1055
12.01079697,1656,160,RL,2349,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1977,1977,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,389,0,466,855,GasA,TA,Y,855,601,0,0,0,2,1,3,1,TA,6,Typ,1,2,440,Y,0,28,0,0,0,0,0,5,2009,WD,Normal,7.283448229,1456
12.01098072,1657,160,RL,2364,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,320,0,484,804,GasA,TA,Y,804,744,0,0,1,2,1,3,1,TA,7,Typ,1,2,440,Y,108,0,0,0,0,0,0,7,2009,WD,Normal,7.344719054,1548
12.01182196,1658,160,RL,2364,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,Gd,TA,CBlock,279,0,576,855,GasA,TA,Y,855,601,0,0,0,2,1,3,1,TA,6,Typ,1,2,440,Y,147,0,0,0,0,0,0,4,2009,WD,Normal,7.283448229,1456
12.01199311,1659,120,RL,2104,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,536,0,300,836,GasA,TA,Y,836,0,0,0,1,1,0,2,1,TA,5,Typ,0,1,345,Y,150,20,0,0,0,0,0,10,2009,WD,Normal,6.728628613,836
12.0119215,1660,20,RL,10710,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1966,2004,Hip,CompShg,HdBoard,HdBoard,Gd,TA,PConc,644,0,220,864,GasA,Ex,Y,1120,0,0,0,1,1,0,3,1,TA,5,Typ,1,2,656,Y,0,162,0,0,0,0,1200,7,2009,WD,Normal,7.021083964,1120
12.01297886,1661,60,RL,14257,Pave,Reg,Lvl,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1360,0,416,1776,GasA,Ex,Y,1794,978,0,1,0,3,1,4,1,Ex,10,Typ,3,3,754,Y,135,64,0,0,0,0,0,6,2009,WD,Normal,7.92732436,2772
12.01505013,1662,60,RL,12350,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,986,0,379,1365,GasA,Ex,Y,1365,1325,0,1,0,2,1,3,1,Ex,8,Typ,1,3,864,Y,0,197,0,0,0,0,0,7,2009,New,Partial,7.897296473,2690
12.01532167,1663,20,RL,12350,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1232,0,788,2020,GasA,Ex,Y,2020,0,0,1,0,2,0,3,1,Ex,7,Typ,1,3,896,Y,192,98,0,0,0,0,0,5,2009,WD,Normal,7.61085279,2020
12.01483147,1664,20,RL,13693,Pave,Reg,Lvl,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,2288,0,342,2630,GasA,Ex,Y,2674,0,0,2,0,2,1,2,1,Ex,8,Typ,2,3,762,Y,360,50,0,0,0,0,0,3,2009,WD,Normal,7.891330758,2674
12.01474243,1665,20,RL,11578,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0,0,1736,1736,GasA,Ex,Y,1736,0,0,0,0,2,0,3,1,Ex,7,Typ,1,3,834,Y,319,90,0,0,0,0,0,7,2009,WD,Normal,7.459338895,1736
12.01447857,1666,20,RL,16870,Pave,IR1,Lvl,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1531,0,251,1782,GasA,Ex,Y,1782,0,0,1,0,2,0,3,1,Gd,7,Typ,2,3,932,Y,99,82,0,0,0,0,0,4,2009,WD,Normal,7.485491608,1782
12.01464497,1667,60,RL,23303,Pave,IR3,Lvl,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1230,0,278,1508,GasA,Ex,Y,1508,1012,0,1,0,2,1,5,1,Ex,10,Typ,1,3,640,Y,192,273,0,0,0,0,0,6,2009,WD,Family,7.832014181,2520
12.01460619,1668,20,RL,10367,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1015,0,724,1739,GasA,Ex,Y,1743,0,0,1,0,2,0,3,1,Ex,8,Typ,1,3,927,Y,168,45,0,0,0,0,0,6,2009,ConLI,Normal,7.463363046,1743
12.01439673,1669,20,RL,10872,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1037,0,467,1504,GasA,Ex,Y,1531,0,0,1,0,2,0,2,1,Ex,6,Typ,1,3,700,Y,184,52,0,0,0,0,0,2,2009,WD,Normal,7.333676396,1531
12.01408962,1670,20,RL,13514,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1142,0,632,1774,GasA,Ex,Y,1808,0,0,1,0,2,0,3,1,Ex,7,Typ,1,3,850,Y,200,26,0,0,0,0,0,3,2009,WD,Normal,7.499976541,1808
12.01401105,1671,20,RL,12878,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1262,0,498,1760,GasA,Ex,Y,1760,0,0,1,0,2,0,3,1,Gd,8,Typ,1,2,583,Y,165,190,0,0,0,0,0,6,2009,WD,Normal,7.473069088,1760
12.01327687,1672,20,RL,15274,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1972,0,480,2452,GasA,Ex,Y,2452,0,0,2,0,2,0,3,1,Ex,10,Typ,1,3,886,Y,0,116,0,0,0,0,0,7,2009,WD,Normal,7.804659297,2452
12.01318955,1673,60,RL,13262,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1082,1082,GasA,Ex,Y,1105,1295,0,0,0,3,1,4,1,Gd,10,Typ,1,3,730,Y,114,40,0,0,0,0,0,6,2009,WD,Normal,7.783224016,2400
12.01270499,1674,20,RL,9658,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1598,1598,GasA,Gd,Y,1606,0,0,0,0,2,0,3,1,Gd,6,Typ,1,3,871,Y,230,60,0,0,0,0,0,7,2009,WD,Normal,7.381501895,1606
12.01230482,1675,120,RL,6904,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,836,0,522,1358,GasA,Ex,Y,1358,0,0,0,0,2,0,2,1,Gd,6,Typ,1,2,484,Y,192,36,0,0,0,0,0,8,2009,WD,Normal,7.213768308,1358
12.01203768,1676,120,RL,5122,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,881,0,425,1306,GasA,Ex,Y,1306,0,0,1,0,2,0,1,1,Gd,5,Typ,1,2,624,Y,170,63,0,0,0,0,0,3,2009,WD,Normal,7.17472431,1306
12.01249177,1677,120,RL,10307,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,876,0,474,1350,GasA,Ex,Y,1358,0,0,1,0,2,0,2,1,Gd,6,Typ,1,2,484,Y,192,26,0,0,0,0,0,5,2009,WD,Normal,7.213768308,1358
12.01159985,1678,20,RL,14836,Pave,IR1,HLS,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,2146,0,346,2492,GasA,Ex,Y,2492,0,0,1,0,2,1,2,1,Ex,8,Typ,1,3,949,Y,226,235,0,0,0,0,0,2,2009,WD,Abnorml,7.82084088,2492
12.01140741,1679,20,RL,15262,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1557,0,643,2200,GasA,Ex,Y,2200,0,0,1,0,2,1,3,1,Ex,8,Typ,1,3,685,Y,208,55,0,0,0,0,0,7,2009,WD,Normal,7.696212639,2200
12.01088955,1680,120,RL,7390,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2009,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,800,0,1084,1884,GasA,Ex,Y,1884,0,0,1,0,2,0,2,1,Ex,6,Typ,1,2,649,Y,231,90,0,0,0,0,0,5,2009,New,Partial,7.541152455,1884
12.01186046,1681,120,RL,6472,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0,0,1451,1451,GasA,Ex,Y,1456,0,0,0,0,2,0,2,1,Ex,6,Typ,1,2,539,Y,192,42,0,0,0,0,0,4,2009,WD,Normal,7.283448229,1456
12.01170494,1682,20,RL,16770,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1196,0,516,1712,GasA,Ex,Y,1712,0,0,1,0,2,0,3,1,Gd,8,Typ,1,3,701,Y,218,183,0,0,0,0,0,9,2009,WD,Normal,7.445417557,1712
12.01112773,1683,120,RL,3480,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1405,1405,GasA,Ex,Y,1405,0,0,0,0,2,0,2,1,Gd,6,Typ,1,2,478,Y,148,36,0,0,0,0,0,11,2009,WD,Normal,7.247792582,1405
12.01062178,1684,60,RL,10928,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,728,728,GasA,Ex,Y,728,728,0,0,0,2,1,3,1,Gd,8,Typ,1,2,390,Y,100,0,0,0,0,0,0,6,2009,WD,Normal,7.283448229,1456
12.0100896,1685,60,RL,8918,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,745,745,GasA,Ex,Y,745,745,0,0,0,2,1,3,1,Gd,7,Typ,1,2,392,Y,36,20,0,0,0,0,0,7,2009,WD,Normal,7.306531399,1490
12.01020482,1686,120,RL,3182,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,16,0,1204,1220,GasA,Ex,Y,1220,0,0,0,0,2,0,2,1,Gd,5,Typ,1,2,397,Y,100,16,0,0,0,0,0,8,2009,WD,Normal,7.106606138,1220
12.00985061,1687,80,RL,9434,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,WdShing,Wd Shng,Gd,TA,PConc,0,0,384,384,GasA,Ex,Y,744,630,0,0,0,2,1,3,1,Gd,6,Typ,1,2,400,Y,100,0,0,0,0,0,0,8,2009,WD,Normal,7.225481473,1374
12.00997354,1688,60,RL,7984,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,868,868,GasA,Ex,Y,868,762,0,0,0,2,1,3,1,Gd,7,Typ,1,2,436,Y,120,48,0,0,0,0,0,9,2009,WD,Normal,7.396335294,1630
12.01016087,1689,60,RL,10125,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,846,846,GasA,Ex,Y,846,748,0,0,0,2,1,3,1,Gd,7,Typ,1,2,434,Y,300,48,0,0,0,0,0,7,2009,WD,Normal,7.374001859,1594
12.01040117,1690,60,RL,8965,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,652,0,130,782,GasA,Ex,Y,806,683,0,1,0,2,1,3,1,Gd,8,Typ,1,2,400,Y,0,75,0,0,0,0,0,6,2009,WD,Normal,7.305860033,1489
12.01077097,1691,60,RL,8174,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,494,0,204,698,GasA,Ex,Y,698,644,0,1,0,2,1,3,1,Gd,7,Typ,1,2,393,Y,100,56,0,0,0,0,0,5,2009,WD,Normal,7.201916318,1342
12.01095938,1692,60,RL,12891,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,651,0,219,870,GasA,Ex,Y,878,1126,0,1,0,2,1,4,1,Gd,8,Typ,1,3,644,Y,0,48,0,0,0,0,0,7,2009,WD,Normal,7.602900462,2004
12.01029376,1693,80,RL,9734,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,241,113,30,384,GasA,Ex,Y,744,630,0,0,0,2,1,3,1,Gd,7,Typ,0,2,400,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,7.225481473,1374
